time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,2.484610623012782,-0.771199523328965,24.806779488005375,0.004750757999351762,6.088312288795365,0.0,2.45367865912129,-0.5038566080646933,6.068488622822022,0.052734421193716005,-0.09845762232986792,0.0,456.9628193948805,457.9373678209584,458.09923795564447,456.08680315519024
4.080000000000001,2.6358551790352713,-0.8013326758559299,25.17382444548467,0.007921514355630599,6.081963990450593,0.0,2.588244191255481,-0.5002684435544968,6.165519307011719,0.053067965927509154,-0.1275227821384775,0.0,479.03106748594644,476.8058184116951,476.80448843257244,476.83159060663047
4.14,2.795172005449972,-0.8311915878633965,25.54602261438112,0.011076554613046241,6.074117524627994,0.0,2.722915838241197,-0.49472731000763803,6.240319017546739,0.051598448059268234,-0.13822447895251622,0.0,473.8126343467813,472.9743529624639,471.41907970781443,471.30711665876896
4.199999999999998,2.962684459684697,-0.860658425400141,25.92250895889732,0.014196500172866777,6.0660900994447715,0.0,2.861459332358542,-0.4872104534357389,6.308457492726927,0.052788295118704365,-0.12614674268540843,0.0,470.9061251549467,471.8242131041125,472.471787086847,472.56510330991466
4.259999999999997,3.138429241860619,-0.8896286950845037,26.30202833797229,0.01726402469830468,6.059406228301484,0.0,2.997211860908039,-0.4781887512953775,6.3416426610263965,0.047574333420557,-0.09176954668301397,0.0,460.9312286873341,463.62946763853944,463.39844558487505,462.98985514323226
4.319999999999996,3.3217072159970304,-0.9180584340398256,26.68036144246281,0.020057928220404087,6.0535379908925435,0.0,3.112481614739195,-0.46925246249964203,6.269589849087661,0.044466697430145335,-0.11396719274436416,0.0,429.97864579773875,428.0845555629698,430.8244422858368,430.56289569393823
4.379999999999995,3.5127071753675887,-0.9458467663734083,27.05742266133995,0.0228053238709931,6.046293161628846,0.0,3.2546720083356595,-0.4567902147343752,6.298564550786257,0.048312350205315165,-0.13988964967211395,0.0,463.4109279118914,461.35522630250733,462.166053820185,462.47026704208065
4.439999999999993,3.7119447506446535,-0.972876557759709,27.43445220066377,0.02635252624973461,6.037901316478651,0.0,3.387201766309981,-0.44393867218715427,6.268838529733876,0.07485648786770274,-0.139813065930454,0.0,444.46347556885104,444.4515857623517,444.18139664088005,446.35579670631614
4.499999999999992,3.919656998835362,-0.9990304944267173,27.8112264247828,0.030619063513569245,6.029801604538335,0.0,3.5371217468505223,-0.4274816592139293,6.289714551879413,0.062305649740656194,-0.12678379700783907,0.0,461.7076464881584,462.7185467847402,461.48437990403005,460.49601869846606
4.559999999999991,4.136396912643154,-1.0241350732200383,28.18883198220287,0.03411641000123744,6.022545024262971,0.0,3.688040382370061,-0.40903381005579026,6.296640848603078,0.04872223329044558,-0.11127578688728461,0.0,457.20282788887033,458.4241583929218,459.5638488627044,458.4878422663456
4.6199999999999894,4.362639951747601,-1.0480305776373213,28.568074585111127,0.037043963793679247,6.016200632389513,0.0,3.8537669426020416,-0.38723295065872054,6.34403100072066,0.04893280652968087,-0.09649659301116364,0.0,472.27002325182804,473.39970113135297,471.36963524276615,471.38722899128027
4.679999999999988,4.598080862589878,-1.0706785885392829,28.94705292971241,0.04018156214876356,6.011394762069742,0.0,3.9945919656967086,-0.367461425778912,6.288527087724584,0.05828339001620897,-0.05902049856256016,0.0,439.09244313008656,442.18544781360737,440.4993008115615,441.27386069987136
4.739999999999987,4.8420346788439685,-1.0920874036520325,29.322728073168562,0.04343457774848325,6.007747774177268,0.0,4.137390553239733,-0.34589700046332766,6.233964506585318,0.044505641072028354,-0.06456271017165353,0.0,441.79775701520043,441.33776432825084,441.2614462580679,440.1242279280096
4.799999999999986,5.094987567367929,-1.112091401153477,29.696506539926585,0.04649007263681515,6.00385182277601,0.0,4.294520289005686,-0.3206671977110777,6.2249921966233535,0.06138519517236166,-0.06568223432761708,0.0,455.67574206459466,455.5832268850908,455.79837908526036,457.14726581796117
4.859999999999984,5.357220019429979,-1.1305572498294525,30.069062828569887,0.050393625491141236,6.000004402501807,0.0,4.44672724642975,-0.29455486568895084,6.193360520000593,0.07154398226323397,-0.06117711034780324,0.0,449.2864334948174,449.6486864027771,448.97447029400905,449.8011941596009
4.919999999999983,5.628021665687971,-1.1474951628471879,30.437648533460155,0.054230047198529086,5.996589971721793,0.0,4.580208766758197,-0.2697273635060242,6.093087436931271,0.040934610447530294,-0.04950574396252527,0.0,426.8154597149563,427.80828915705314,427.71514526728913,425.10243536065923
4.979999999999982,5.908027345182889,-1.162674788315348,30.80418092057206,0.05627075877878518,5.993869103139527,0.0,4.753277093090739,-0.2360745159207016,6.1240949657770996,0.014224381010090931,-0.03811544347185456,0.0,468.9854972996486,469.86848519112704,470.23264132668606,468.1587875911469
5.0399999999999805,6.197484169529298,-1.1759821116406077,31.16938073261327,0.057042878383968265,5.99184057359051,0.0,4.895334407117392,-0.207426453023727,6.04937211664382,0.010009210577566596,-0.026350662357702982,0.0,434.8165856482215,435.80083744090024,437.1953644372246,436.8437998994274
